source;source_id;timestamp;price;total area;dorms;toilets;parking;address;lat;lng
lopes;REO310569;"2023-10-23 10:40:47.677792";70000000;753;7.0;8.0;14.0;Rua Armando Petrella - Cidade Jardim - São Paulo/SP;-23.5992112;-46.6996289
lopes;REO455361;"2023-10-23 10:41:05.397608";20000000;285;3.0;4.0;4.0;Rua Pedroso Alvarenga - Itaim Bibi - São Paulo/SP;-23.5817588;-46.6782307
lopes;REO142266;"2023-10-23 10:41:25.029786";16000000;500;4.0;5.0;7.0;Rua Leopoldo Couto De Magalhães Júnior - Itaim Bibi - São Paulo/SP;-23.5882415;-46.680574
lopes;REO197234;"2023-10-23 10:41:43.486047";15900000;587;4.0;6.0;8.0;Alameda Joaquim Eugênio De Lima - Jardim Paulista - São Paulo/SP;-23.5693755;-46.6540624
lopes;REO134517;"2023-10-23 10:42:00.475754";17000000;587;4.0;7.0;8.0;Alameda Joaquim Eugênio De Lima - Jardim Paulista - São Paulo/SP;-23.5693755;-46.6540624
lopes;REO611700;"2023-10-23 10:42:20.010616";18000000;398;3.0;5.0;6.0;Alameda Jauaperi - Moema - São Paulo/SP;-23.6047551;-46.666986
lopes;REO134950;"2023-10-23 10:42:37.731093";23000000;430;3.0;6.0;5.0;Rua Bueno Brandão - Vila Nova Conceição - São Paulo/SP;-23.5908106;-46.670515
lopes;REO66023;"2023-10-23 10:42:55.749844";16500000;670;5.0;4.0;6.0;Rua Sílvia Celeste De Campos - City Pinheiros - São Paulo/SP;-23.558369;-46.7032041
lopes;REO594332;"2023-10-23 10:43:14.506609";16578270;217;3.0;4.0;3.0;Avenida Agami - Moema - São Paulo/SP;-23.6000346;-46.6607688
lopes;REO13542;"2023-10-23 10:43:52.060543";18000000;680;5.0;7.0;6.0;Rua Curitiba - Paraíso - São Paulo/SP;-23.5812737;-46.6541037
lopes;REO563588;"2023-10-23 10:44:10.612899";19500000;915;5.0;7.0;10.0;Rua Padre João Manuel - Jardim América - São Paulo/SP;-23.5654355;-46.6659449
lopes;REO639864;"2023-10-23 10:44:26.340659";17845000;894;3.0;5.0;6.0;Rua Groenlândia - Jardim América - São Paulo/SP;-23.5720377;-46.6747461
lopes;REO38741;"2023-10-23 10:44:44.887243";21000000;619;4.0;6.0;6.0;Avenida Horácio Lafer - Itaim Bibi - São Paulo/SP;-23.5878823;-46.6835767
lopes;REO563590;"2023-10-23 10:45:03.157129";19500000;915;5.0;8.0;10.0;Rua Padre João Manuel - Jardim Paulista - São Paulo/SP;-23.563555;-46.6640083
lopes;REO380245;"2023-10-23 10:45:21.066523";32000000;858;5.0;6.0;8.0;Alameda Ministro Rocha Azevedo - Cerqueira Cesar - São Paulo/SP;-23.5634698;-46.6615714
lopes;REO209723;"2023-10-23 10:45:38.793450";16900000;502;4.0;8.0;5.0;Rua Leopoldo Couto De Magalhães Júnior - Itaim Bibi - São Paulo/SP;-23.5882415;-46.680574
lopes;REO407608;"2023-10-23 10:45:55.282253";48000000;3926;;14.0;48.0;Rua Purpurina - Vila Madalena - São Paulo/SP;-23.5545239;-46.6922405
lopes;REO445597;"2023-10-23 10:46:14.466483";20565000;779;4.0;6.0;5.0;Avenida Itacira - Moema - São Paulo/SP;-23.6113172;-46.6499441
lopes;REO210225;"2023-10-23 10:46:32.516301";16000000;984;5.0;6.0;6.0;Alameda Barros - Higienópolis - São Paulo/SP;-23.5365757;-46.6557692
lopes;REO398445;"2023-10-23 10:46:49.548275";24400000;540;4.0;6.0;6.0;Rua Curitiba - Ibirapuera - São Paulo/SP;-23.5812737;-46.6541037
lopes;REO81491;"2023-10-23 10:47:07.135232";22450000;553;5.0;7.0;8.0;Rua Frederic Chopin - Jardim Europa - São Paulo/SP;-23.5838842;-46.6881954
lopes;REO74451;"2023-10-23 10:47:24.924819";23000000;466;4.0;6.0;8.0;Rua Mangabeiras - Higienópolis - São Paulo/SP;-23.5405989;-46.6629906
lopes;REO657222;"2023-10-23 10:47:42.500753";18000000;469;5.0;;6.0;Rua Canário - Moema - São Paulo/SP;-23.6016952;-46.6673462
lopes;REO52312;"2023-10-23 10:47:59.518096";17000000;494;4.0;3.0;4.0;Avenida Quarto Centenário - Vila Nova Conceição - São Paulo/SP;-23.5952214;-46.6645034
lopes;REO133905;"2023-10-23 10:48:18.840509";21000000;609;2.0;4.0;5.0;Rua Jacques Félix - Vila Nova Conceição - São Paulo/SP;-23.5917212;-46.6713047
lopes;REO629212;"2023-10-23 10:48:35.552651";19000000;403;3.0;1.0;5.0;Rua Caconde - Jardim Paulista - São Paulo/SP;-23.5736595;-46.6594713
lopes;REO618315;"2023-10-23 10:48:54.682478";20000000;256;3.0;4.0;3.0;Rua Napoleão Michel - Itaim Bibi - São Paulo/SP;-23.5879252;-46.6863156
lopes;REO592094;"2023-10-23 10:49:14.470213";45000000;1231;5.0;7.0;12.0;Rua Frederic Chopin - Jardim Europa - São Paulo/SP;-23.5838842;-46.6881954
lopes;REO37710;"2023-10-23 10:49:31.245080";25000000;4498;;24.0;68.0;Rua Belchior De Azevedo - Vila Leopoldina - São Paulo/SP;-23.5196373;-46.7238934
lopes;REO10530;"2023-10-23 10:49:49.630213";18000000;1000;4.0;7.0;7.0;Rua Olegário Mariano - Jardim Guedala - São Paulo/SP;-23.5909187;-46.7107204
lopes;REO369715;"2023-10-23 10:50:08.588945";17000000;465;4.0;6.0;5.0;Rua Professor Artur Ramos - Jardim Europa - São Paulo/SP;-23.58278;-46.6876421
lopes;REO402219;"2023-10-23 10:50:25.056771";75000000;4782;;10.0;;Rua Doutor César - Santana - São Paulo/SP;-23.5028227;-46.6317748
lopes;REO547855;"2023-10-23 10:51:01.996539";65000000;1050;4.0;;10.0;Praça Pereira Coutinho - Vila Nova Conceição - São Paulo/SP;-23.5932556;-46.6694478
lopes;REO535277;"2023-10-23 10:51:20.037141";16000000;1100;;6.0;;Alameda Jaú - Jardim Paulista - São Paulo/SP;-23.5647351;-46.6565081
lopes;REO384154;"2023-10-23 10:51:47.711262";15000000;723;3.0;6.0;4.0;Rua Henrique Martins - Jardim Paulista - São Paulo/SP;-23.5831961;-46.666563
lopes;REO454686;"2023-10-23 10:52:07.603968";16960000;945;3.0;3.0;5.0;Rua Péricles - Jardim Petrópolis - São Paulo/SP;-23.6317523;-46.6857721
lopes;REO445207;"2023-10-23 10:52:25.295466";17100000;465;4.0;6.0;4.0;Rua Professor Artur Ramos - Jardim Europa - São Paulo/SP;-23.58278;-46.6876421
lopes;REO8273;"2023-10-23 10:52:43.750223";24000000;850;;;17.0;Rua Engenheiro Oscar Americano - Cidade Jardim - São Paulo/SP;-23.5898427;-46.7020063
lopes;REO33364;"2023-10-23 10:53:01.558618";16000000;750;4.0;4.0;6.0;Rua Bastos Pereira - Vila Nova Conceição - São Paulo/SP;-23.5881474;-46.6686506
lopes;REO629211;"2023-10-23 10:53:22.662676";18000000;403;3.0;1.0;5.0;Rua Caconde - Jardim Paulista - São Paulo/SP;-23.5736595;-46.6594713
lopes;REO584923;"2023-10-23 10:53:39.745608";23500000;800;4.0;6.0;11.0;Avenida Nova Cantareira - Tucuruvi - São Paulo/SP;-23.4756986;-46.612347
lopes;REO54764;"2023-10-23 10:53:57.071567";18000000;2318;;;20.0;Avenida São Gabriel - Jardim Paulista - São Paulo/SP;-23.5813276;-46.6706197
lopes;REO313118;"2023-10-23 10:54:13.302760";19000000;584;4.0;8.0;12.0;Avenida Nove De Julho - Jardim Europa - São Paulo/SP;-23.5783259;-46.6755493
lopes;REO589120;"2023-10-23 10:54:31.343331";18000000;538;4.0;6.0;10.0;Rua Conselheiro Torres Homem - Jardim Paulista - São Paulo/SP;-23.5778031;-46.6657557
lopes;REO48661;"2023-10-23 10:54:48.693040";22000000;851;4.0;8.0;5.0;Rua Henrique Martins - Jardim Paulista - São Paulo/SP;-23.5831961;-46.666563
lopes;REO141365;"2023-10-23 10:55:06.072439";20000000;801;3.0;8.0;24.0;Rua Joaquim Cândido De Azevedo Marques - Cidade Jardim - São Paulo/SP;-23.6074859;-46.7096089
lopes;REO80732;"2023-10-23 10:55:22.422637";21000000;3000;;1.0;20.0;Rua General Roberto Alves De Carvalho Filho - Santo Amaro - São Paulo/SP;-23.6559561;-46.7064949
lopes;REO248159;"2023-10-23 10:55:39.806654";32000000;570;5.0;7.0;6.0;Rua Leopoldo Couto De Magalhães Júnior - Itaim Bibi - São Paulo/SP;-23.5882415;-46.680574
lopes;REO629199;"2023-10-23 10:55:58.488667";21608900;307;4.0;1.0;5.0;Rua Groenlândia - Jardim América - São Paulo/SP;-23.5720377;-46.6747461
lopes;REO664450;"2023-10-23 10:56:16.803987";22000000;618;4.0;6.0;4.0;Alameda Ministro Rocha Azevedo - Jardim América - São Paulo/SP;-23.5667162;-46.6648895
lopes;REO159565;"2023-10-23 10:56:34.491488";15000000;838;5.0;8.0;7.0;Rua Zacarias De Gois - Campo Belo - São Paulo/SP;-23.6235272;-46.6718756
lopes;REO652811;"2023-10-23 10:56:52.755320";32000000;570;4.0;5.0;6.0;Rua Leopoldo Couto De Magalhães Júnior - Itaim Bibi - São Paulo/SP;-23.5882415;-46.680574
lopes;REO663891;"2023-10-23 10:57:10.015827";49990000;1500;5.0;6.0;10.0;Rua Joaquim Cândido De Azevedo Marques - Real Parque - São Paulo/SP;-23.6089457;-46.7105884
lopes;REO247837;"2023-10-23 10:57:27.804490";17100000;586;4.0;6.0;4.0;Praça Guilherme Kawall - Jardim Europa - São Paulo/SP;-23.5742106;-46.6931697
lopes;REO57431;"2023-10-23 10:57:45.438469";20000000;1022;;;23.0;Rua Fradique Coutinho - Vila Madalena - São Paulo/SP;-23.5558955;-46.6915915
lopes;REO360806;"2023-10-23 10:58:23.169311";18500000;711;5.0;7.0;6.0;Rua Barão De Bocaina - Higienópolis - São Paulo/SP;-23.5437643;-46.6636781
lopes;REO215104;"2023-10-23 10:58:42.326401";16200000;332;3.0;6.0;5.0;Rua Curitiba - Paraíso - São Paulo/SP;-23.5812737;-46.6541037
lopes;REO607856;"2023-10-23 10:58:59.760694";23000000;712;4.0;5.0;4.0;Rua Atlântica - Jardim América - São Paulo/SP;-23.5671068;-46.6765991
lopes;REO35277;"2023-10-23 10:59:17.685756";35000000;900;4.0;9.0;6.0;Avenida Amarilis - Cidade Jardim - São Paulo/SP;-23.5927163;-46.7030853
lopes;REO44479;"2023-10-23 10:59:34.980732";17000000;616;4.0;7.0;4.0;Rua Doutor João Pinheiro - Jardim Paulista - São Paulo/SP;-23.5763219;-46.6632271
lopes;REO68197;"2023-10-23 10:59:51.664293";18000000;526;5.0;7.0;5.0;Rua Oliveira Dias - Jardim Paulista - São Paulo/SP;-23.5823779;-46.6692675
lopes;REO193010;"2023-10-23 11:00:10.629450";22000000;620;5.0;4.0;4.0;Rua Cuba - Jardim América - São Paulo/SP;-23.5744666;-46.6690367
lopes;REO663167;"2023-10-23 11:00:27.763949";17900000;702;4.0;5.0;4.0;Avenida Doutora Ruth Cardoso - Alto De Pinheiros - São Paulo/SP;-23.5540942;-46.7180068
lopes;REO653727;"2023-10-23 11:00:45.141664";25000000;1512;54.0;54.0;34.0;Avenida Agami - Moema - São Paulo/SP;-23.6000346;-46.6607688
lopes;REO54467;"2023-10-23 11:01:02.797042";15000000;381;3.0;5.0;4.0;Rua Itacema - Itaim Bibi - São Paulo/SP;-23.5795928;-46.6737802
lopes;REO342315;"2023-10-23 11:01:19.800779";15000000;1800;;8.0;25.0;Rua Francisco Dias - Saúde - São Paulo/SP;-23.6139953;-46.618717
lopes;REO623197;"2023-10-23 11:01:37.292328";19200000;465;5.0;7.0;5.0;Rua Chipre - Itaim Bibi - São Paulo/SP;-23.5953275;-46.6799578
lopes;REO640417;"2023-10-23 11:01:54.598983";18617888;451;4.0;6.0;5.0;Rua Dona Elisa Pereira De Barros - Jardim Paulistano - São Paulo/SP;-23.5755225;-46.6928129
lopes;REO253991;"2023-10-23 11:02:12.882414";15000000;372;5.0;3.0;10.0;Rua São Benedito - Alto Da Boa Vista - São Paulo/SP;-23.6423704;-46.6971697
lopes;REO653729;"2023-10-23 11:02:32.140016";15000000;344;;2.0;;Avenida Agami - Moema - São Paulo/SP;-23.6000346;-46.6607688
lopes;REO55933;"2023-10-23 11:02:49.523158";32000000;521;4.0;6.0;6.0;Rua Curitiba - Paraíso - São Paulo/SP;-23.5812737;-46.6541037
lopes;REO471546;"2023-10-23 11:03:08.404302";23000000;826;5.0;9.0;10.0;Rua Conselheiro Brotero - Higienópolis - São Paulo/SP;-23.5336091;-46.6594887
lopes;REO75233;"2023-10-23 11:03:26.280027";19000000;5307;;21.0;57.0;Avenida Diógenes Ribeiro De Lima - City Lapa - São Paulo/SP;-23.5454158;-46.7141417
lopes;REO620747;"2023-10-23 11:03:45.642862";37000000;1460;5.0;6.0;10.0;Rua Henrique Martins - Jardim Paulista - São Paulo/SP;-23.5831961;-46.666563
lopes;REO621161;"2023-10-23 11:04:02.448400";15000000;561;;7.0;8.0;Rua Heitor De Morais - Pacaembú - São Paulo/SP;-23.5442588;-46.6695594
lopes;REO505069;"2023-10-23 11:04:20.715698";25000000;3100;82.0;82.0;50.0;Rua Loefgren - Vila Clementino - São Paulo/SP;-23.5996949;-46.6430333
lopes;REO637487;"2023-10-23 11:04:43.915458";47400000;787;;6.0;20.0;Rua Colômbia - Jardim América - São Paulo/SP;-23.5693421;-46.6719356
lopes;REO52676;"2023-10-23 11:05:01.168605";16000000;300;4.0;6.0;4.0;Rua Alemanha - Jardim Europa - São Paulo/SP;-23.5754346;-46.6764612
lopes;REO51450;"2023-10-23 11:05:36.372613";59850000;707;;1.0;;Rua Doze De Outubro - Lapa - São Paulo/SP;-23.5215024;-46.704811
lopes;REO443658;"2023-10-23 11:05:54.207226";30000000;9230;;10.0;30.0;Rua Major Paladino - Vila Leopoldina - São Paulo/SP;-23.5221314;-46.7414897
lopes;REO602159;"2023-10-23 11:06:11.644996";31048000;722;4.0;5.0;4.0;Rua Alves Guimarães - Pinheiros - São Paulo/SP;-23.5556837;-46.6782927
lopes;REO254852;"2023-10-23 11:06:34.069216";28000000;565;5.0;5.0;9.0;Rua Jacques Félix - Vila Nova Conceição - São Paulo/SP;-23.5917212;-46.6713047
lopes;REO169984;"2023-10-23 11:06:51.506251";16000000;1165;;;3.0;Avenida Cotovia - Moema - São Paulo/SP;-23.6044163;-46.6743757
lopes;REO260580;"2023-10-23 11:07:07.962124";15900000;1065;;7.0;3.0;Avenida Cotovia - Moema - São Paulo/SP;-23.6044163;-46.6743757
lopes;REO68122;"2023-10-23 11:07:25.112851";20000000;1000;4.0;6.0;7.0;Rua Sebastião Cabot - Jardim Guedala - São Paulo/SP;-23.5830931;-46.7059735
lopes;REO105732;"2023-10-23 11:07:44.443606";22000000;880;4.0;6.0;5.0;Rua Comandante Ismael Guilherme - Jardim Luzitânia - São Paulo/SP;-23.5947294;-46.6599441
lopes;REO494064;"2023-10-23 11:08:01.544367";24500000;534;4.0;6.0;7.0;Avenida Hélio Pellegrino - Vila Nova Conceição - São Paulo/SP;-23.598309;-46.6726165
lopes;REO59865;"2023-10-23 11:08:21.584342";15232000;568;;;22.0;Rua Verbo Divino - Chácara Santo Antônio - São Paulo/SP;-23.6335854;-46.7050928
lopes;REO107382;"2023-10-23 11:08:40.491233";20215000;833;;4.0;8.0;Avenida Europa - Jardim Europa - São Paulo/SP;-23.5752363;-46.67808
lopes;REO641531;"2023-10-23 11:08:58.193533";15900000;873;1.0;11.0;18.0;Rua Vergueiro - Vila Maria - São Paulo/SP;-23.5200227;-46.5853733
lopes;REO92340;"2023-10-23 11:09:12.783039";16800000;236;3.0;;4.0;Rua Armando Petrella - Real Parque - São Paulo/SP;-23.6015511;-46.6997539
lopes;REO612998;"2023-10-23 11:09:25.855644";250000000;5500;;10.0;10.0;Avenida Interlagos - Jardim Marajoara - São Paulo/SP;-23.6571771;-46.6797251
lopes;REO534825;"2023-10-23 11:09:39.210024";20000000;3522;;;;Rua Domingos De Morais - Vila Mariana - São Paulo/SP;-23.5918627;-46.6363128
lopes;REO392354;"2023-10-23 11:09:52.023385";30000000;2137;;8.0;41.0;Avenida Adolfo Pinheiro - Santo Amaro - São Paulo/SP;-23.6420776;-46.6985934
lopes;REO8579;"2023-10-23 11:10:06.731022";35000000;8473;;10.0;;Avenida Ipiranga - Centro - São Paulo/SP;-23.5412046;-46.6388147
lopes;REO194908;"2023-10-23 11:10:22.746164";21500000;534;4.0;6.0;7.0;Avenida Hélio Pellegrino - Vila Nova Conceição - São Paulo/SP;-23.598309;-46.6726165
lopes;REO54674;"2023-10-23 11:10:35.494991";25000000;627;3.0;6.0;4.0;Avenida Quarto Centenário - Jardim Luzitânia - São Paulo/SP;-23.5935747;-46.6596291
lopes;REO92959;"2023-10-23 11:10:49.564644";25000000;900;8.0;15.0;30.0;Avenida Rebouças - Pinheiros - São Paulo/SP;-23.5681181;-46.6850522
lopes;REO368511;"2023-10-23 11:11:01.371649";25000000;1253;;10.0;15.0;Rua Vergueiro - Paraíso - São Paulo/SP;-23.5763775;-46.641
lopes;REO471191;"2023-10-23 11:11:16.306093";26000000;6243;;82.0;45.0;Rua José Antônio Coelho - Vila Mariana - São Paulo/SP;-23.580497;-46.6446169
lopes;REO145735;"2023-10-23 11:11:30.401111";24000000;3900;;;50.0;Avenida General Valdomiro De Lima - Jabaquara - São Paulo/SP;-23.6381389;-46.6454358
lopes;REO135705;"2023-10-23 11:11:58.943004";17000000;3000;;12.0;40.0;Avenida Marquês De São Vicente - Barra Funda - São Paulo/SP;-23.521458;-46.6666859
lopes;REO613742;"2023-10-23 11:12:11.066462";23508800;238;4.0;5.0;3.0;Avenida República Do Líbano - Moema - São Paulo/SP;-23.590308;-46.6644375
lopes;REO470162;"2023-10-23 11:12:24.555258";32000000;518;4.0;4.0;6.0;Rua Afonso Braz - Vila Nova Conceição - São Paulo/SP;-23.595506;-46.6684607
lopes;REO605760;"2023-10-23 11:12:36.577309";15000000;350;;;;Rua Clodomiro Amazonas - Itaim Bibi - São Paulo/SP;-23.5878243;-46.6790223
lopes;REO145374;"2023-10-23 11:12:49.530392";16000000;500;4.0;4.0;4.0;Rua Canadá - Jardim América - São Paulo/SP;-23.5729433;-46.6681172
lopes;REO355014;"2023-10-23 11:13:01.567679";40000000;5785;;20.0;50.0;Avenida Santa Marina - Água Branca - São Paulo/SP;-23.5152804;-46.6904816
lopes;REO359522;"2023-10-23 11:13:13.804292";17500000;1046;;6.0;16.0;Avenida Marquês De São Vicente - Barra Funda - São Paulo/SP;-23.521458;-46.6666859
lopes;REO461521;"2023-10-23 11:13:26.067689";17500000;1069;;6.0;16.0;Avenida Marquês De São Vicente - Barra Funda - São Paulo/SP;-23.521458;-46.6666859
lopes;REO573536;"2023-10-23 11:13:38.794176";17000000;878;;9.0;21.0;Avenida Sumaré - Perdizes - São Paulo/SP;-23.5379552;-46.6745313
lopes;REO162554;"2023-10-23 11:13:51.767218";32000000;632;4.0;6.0;10.0;Rua Do Livramento - Ibirapuera - São Paulo/SP;-23.5795335;-46.652537
lopes;REO76146;"2023-10-23 11:14:04.616784";17000000;1156;5.0;8.0;10.0;Rua Bragança - Pacaembú - São Paulo/SP;-23.5404468;-46.6661955
lopes;REO476756;"2023-10-23 11:14:17.989533";16960000;1014;;6.0;;Alameda Jaú - Jardim Paulista - São Paulo/SP;-23.5647351;-46.6565081
lopes;REO40343;"2023-10-23 11:14:30.542623";15000000;820;;7.0;8.0;Rua Gomes De Carvalho - Vila Olímpia - São Paulo/SP;-23.5981865;-46.6829037
lopes;REO68394;"2023-10-23 11:14:42.756549";15000000;1327;;8.0;16.0;Rua Ponta Delgada - Vila Olímpia - São Paulo/SP;-23.5996187;-46.6838355
lopes;REO84580;"2023-10-23 11:14:54.640717";30000000;4800;;;100.0;Avenida Salim Farah Maluf - Tatuapé - São Paulo/SP;-23.5355653;-46.5826016
lopes;REO584312;"2023-10-23 11:15:06.677254";21285200;424;4.0;6.0;5.0;Rua Lopes Neto - Itaim Bibi - São Paulo/SP;-23.5874951;-46.6833485
lopes;REO604313;"2023-10-23 11:15:22.360098";18627968;643;4.0;6.0;3.0;Rua Teviot - Vila Nova Conceição - São Paulo/SP;-23.5866888;-46.6689603
lopes;REO326074;"2023-10-23 11:15:35.271992";15000000;210;;4.0;4.0;Rua Itacema - Itaim Bibi - São Paulo/SP;-23.5795928;-46.6737802
lopes;REO64021;"2023-10-23 11:15:50.990495";20000000;1505;;;;Rua Padre Manuel De Chaves - Jardim Europa - São Paulo/SP;-23.5794505;-46.6807113
lopes;REO461944;"2023-10-23 11:16:04.117165";42000000;3926;;72.0;48.0;Rua Purpurina - Vila Madalena - São Paulo/SP;-23.5545239;-46.6922405
lopes;REO550480;"2023-10-23 11:16:19.043762";18608442;475;4.0;;5.0;Alameda Campinas - Jardim Paulista - São Paulo/SP;-23.5677711;-46.6550622
lopes;REO346399;"2023-10-23 11:16:31.637492";32400000;2703;;20.0;83.0;Rua Doutora Neyde Apparecida Sollitto - Vila Clementino - São Paulo/SP;-23.5935422;-46.6484898
lopes;REO364532;"2023-10-23 11:16:44.383320";15000000;943;;4.0;4.0;Rua Henrique Schaumann - Pinheiros - São Paulo/SP;-23.5598117;-46.6809581
lopes;REO395539;"2023-10-23 11:17:08.544202";50000000;2733;;18.0;87.0;Rua Teodoro Sampaio - Pinheiros - São Paulo/SP;-23.5612548;-46.6836709
lopes;REO378931;"2023-10-23 11:17:22.780832";35000000;6013;;20.0;100.0;Rua Laguna - Chácara Santo Antônio (zona Sul) - São Paulo/SP;-23.6356352;-46.7143849
lopes;REO378896;"2023-10-23 11:17:35.471552";18100000;1300;;;;Rua Pascal - Campo Belo - São Paulo/SP;-23.6208342;-46.6716853
lopes;REO455810;"2023-10-23 11:17:47.640151";40000000;2674;;28.0;30.0;Avenida Angélica 2223 - Higienópolis - São Paulo/SP;-23.5476238;-46.6582683
lopes;REO77889;"2023-10-23 11:18:03.214622";180000000;6420;;60.0;53.0;Avenida Paulista - Bela Vista - São Paulo/SP;-23.5657393;-46.6512379
lopes;REO59801;"2023-10-23 11:18:15.581029";15000000;958;;4.0;6.0;Rua Passo Da Pátria - Lapa - São Paulo/SP;-23.527784;-46.726165
lopes;REO585485;"2023-10-23 11:18:30.462622";40000000;2648;;10.0;;Avenida Nove De Julho - Jardim Paulista - São Paulo/SP;-23.5698886;-46.6618928
lopes;REO89079;"2023-10-23 11:18:42.358033";60000000;5493;;;86.0;Rua Bela Cintra - Bela Vista - São Paulo/SP;-23.552052;-46.6548731
lopes;REO89652;"2023-10-23 11:18:56.003750";23500000;612;5.0;6.0;4.0;Rua Sarita Cyrillo - Jardim Paulista - São Paulo/SP;-23.5807426;-46.6684603
lopes;REO106567;"2023-10-23 11:19:08.652708";17990000;1137;;;30.0;Rua Verbo Divino - Chácara Santo Antônio - São Paulo/SP;-23.6335854;-46.7050928
lopes;REO619528;"2023-10-23 11:19:21.064372";18000000;1100;;8.0;15.0;Avenida Santo Amaro - Vila Nova Conceição - São Paulo/SP;-23.5918016;-46.6726331
lopes;REO245722;"2023-10-23 11:19:32.814428";24000000;2300;;22.0;41.0;Avenida Queiroz Filho - Alto Da Lapa - São Paulo/SP;-23.5380301;-46.7264042
lopes;REO394414;"2023-10-23 11:19:45.135384";15000000;1915;;3.0;3.0;Rua Do Oratório - Mooca - São Paulo/SP;-23.5622372;-46.5919158
lopes;REO240415;"2023-10-23 11:19:58.388774";80000000;4464;;44.0;41.0;Rua Frei Caneca - Bela Vista - São Paulo/SP;-23.5532666;-46.6522874
lopes;REO63458;"2023-10-23 11:20:10.823546";35000000;1500;;3.0;20.0;Rua Dos Pinheiros - Pinheiros - São Paulo/SP;-23.5667041;-46.6853964
lopes;REO85540;"2023-10-23 11:20:23.380970";88000000;8700;;;200.0;Rua Dos Trilhos - Mooca - São Paulo/SP;-23.5533711;-46.5991421
lopes;REO57813;"2023-10-23 11:20:35.867157";17990000;1137;;;30.0;Rua Verbo Divino - Chácara Santo Antônio - São Paulo/SP;-23.6335854;-46.7050928
lopes;REO338195;"2023-10-23 11:20:53.460195";120000000;4427;;50.0;128.0;Rua Bela Cintra - Bela Vista - São Paulo/SP;-23.552052;-46.6548731
lopes;REO263215;"2023-10-23 11:21:05.994492";21500000;7781;;6.0;10.0;Avenida Baruel - Casa Verde - São Paulo/SP;-23.503745;-46.6571402
lopes;REO10845;"2023-10-23 11:21:18.534874";20000000;1000;4.0;9.0;8.0;Rua Reseda - Cidade Jardim - São Paulo/SP;-23.5942058;-46.6981966
lopes;REO89021;"2023-10-23 11:21:29.985968";20000000;900;5.0;5.0;6.0;Rua David Pimentel - Morumbi - São Paulo/SP;-23.6128018;-46.7177071
lopes;REO205045;"2023-10-23 11:21:42.669025";15000000;550;5.0;8.0;4.0;Rua Colatino Marques - Jardim Paulista - São Paulo/SP;-23.5857851;-46.66484
lopes;REO660611;"2023-10-23 11:21:55.517161";24000000;2360;;50.0;51.0;Rua Vergueiro - Vila Mariana - São Paulo/SP;-23.5869609;-46.6342849
